"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"8710000US3613113","ZCTA5 13113, New York","287"
"8710000US3613114","ZCTA5 13114, New York","6356"
"8710000US3613115","ZCTA5 13115, New York","224"
"8710000US3613116","ZCTA5 13116, New York","3457"
"8710000US3613117","ZCTA5 13117, New York","188"
"8710000US3613118","ZCTA5 13118, New York","6382"
"8710000US3613120","ZCTA5 13120, New York","2328"
"8710000US3613122","ZCTA5 13122, New York","1174"
"8710000US3613123","ZCTA5 13123, New York","314"
"8710000US3613124","ZCTA5 13124, New York","124"
"8710000US3613126","ZCTA5 13126, New York","37205"
"8710000US3613131","ZCTA5 13131, New York","3895"
"8710000US3613132","ZCTA5 13132, New York","4244"
"8710000US3613134","ZCTA5 13134, New York","119"
"8710000US3613135","ZCTA5 13135, New York","6617"
"8710000US3613136","ZCTA5 13136, New York","534"
"8710000US3613138","ZCTA5 13138, New York","61"
"8710000US3613140","ZCTA5 13140, New York","4488"
"8710000US3613141","ZCTA5 13141, New York","596"
"8710000US3613142","ZCTA5 13142, New York","6451"
"8710000US3613143","ZCTA5 13143, New York","2873"
"8710000US3613144","ZCTA5 13144, New York","1531"
"8710000US3613145","ZCTA5 13145, New York","1926"
"8710000US3613146","ZCTA5 13146, New York","2443"
"8710000US3613147","ZCTA5 13147, New York","1281"
"8710000US3613148","ZCTA5 13148, New York","10750"
"8710000US3613152","ZCTA5 13152, New York","7941"
"8710000US3613153","ZCTA5 13153, New York","399"
"8710000US3613155","ZCTA5 13155, New York","663"
"8710000US3613156","ZCTA5 13156, New York","2000"
"8710000US3613157","ZCTA5 13157, New York","695"
"8710000US3613158","ZCTA5 13158, New York","1855"
"8710000US3613159","ZCTA5 13159, New York","5184"
"8710000US3613160","ZCTA5 13160, New York","2027"
"8710000US3613162","ZCTA5 13162, New York","385"
"8710000US3613163","ZCTA5 13163, New York","339"
"8710000US3613164","ZCTA5 13164, New York","2338"
"8710000US3613165","ZCTA5 13165, New York","10741"
"8710000US3613166","ZCTA5 13166, New York","5610"
"8710000US3613167","ZCTA5 13167, New York","3342"
"8710000US3613202","ZCTA5 13202, New York","5438"
"8710000US3613203","ZCTA5 13203, New York","16029"
"8710000US3613204","ZCTA5 13204, New York","19931"
"8710000US3613205","ZCTA5 13205, New York","19201"
"8710000US3613206","ZCTA5 13206, New York","16443"
"8710000US3613207","ZCTA5 13207, New York","13897"
"8710000US3613208","ZCTA5 13208, New York","22854"
"8710000US3613209","ZCTA5 13209, New York","13243"
"8710000US3613210","ZCTA5 13210, New York","27606"
"8710000US3613211","ZCTA5 13211, New York","6517"
"8710000US3613212","ZCTA5 13212, New York","20356"
"8710000US3613214","ZCTA5 13214, New York","8793"
"8710000US3613215","ZCTA5 13215, New York","15245"
"8710000US3613219","ZCTA5 13219, New York","15363"
"8710000US3613224","ZCTA5 13224, New York","8891"
"8710000US3613290","ZCTA5 13290, New York","0"
"8710000US3613301","ZCTA5 13301, New York","98"
"8710000US3613302","ZCTA5 13302, New York","1610"
"8710000US3613303","ZCTA5 13303, New York","1153"
"8710000US3613304","ZCTA5 13304, New York","1684"
"8710000US3613305","ZCTA5 13305, New York","293"
"8710000US3613308","ZCTA5 13308, New York","3625"
"8710000US3613309","ZCTA5 13309, New York","5889"
"8710000US3613310","ZCTA5 13310, New York","624"
"8710000US3613312","ZCTA5 13312, New York","331"
"8710000US3613313","ZCTA5 13313, New York","526"
"8710000US3613314","ZCTA5 13314, New York","443"
"8710000US3613315","ZCTA5 13315, New York","1419"
"8710000US3613316","ZCTA5 13316, New York","6460"
"8710000US3613317","ZCTA5 13317, New York","3784"
"8710000US3613318","ZCTA5 13318, New York","1325"
"8710000US3613319","ZCTA5 13319, New York","1079"
"8710000US3613320","ZCTA5 13320, New York","2018"
"8710000US3613321","ZCTA5 13321, New York","1049"
"8710000US3613322","ZCTA5 13322, New York","1076"
"8710000US3613323","ZCTA5 13323, New York","11323"
"8710000US3613324","ZCTA5 13324, New York","2149"
"8710000US3613325","ZCTA5 13325, New York","866"
"8710000US3613326","ZCTA5 13326, New York","5561"
"8710000US3613327","ZCTA5 13327, New York","2056"
"8710000US3613328","ZCTA5 13328, New York","1267"
"8710000US3613329","ZCTA5 13329, New York","3889"
"8710000US3613331","ZCTA5 13331, New York","189"
"8710000US3613332","ZCTA5 13332, New York","2460"
"8710000US3613333","ZCTA5 13333, New York","62"
"8710000US3613334","ZCTA5 13334, New York","1374"
"8710000US3613335","ZCTA5 13335, New York","1590"
"8710000US3613337","ZCTA5 13337, New York","790"
"8710000US3613338","ZCTA5 13338, New York","1206"
"8710000US3613339","ZCTA5 13339, New York","6941"
"8710000US3613340","ZCTA5 13340, New York","8205"
"8710000US3613341","ZCTA5 13341, New York","102"
"8710000US3613342","ZCTA5 13342, New York","165"
"8710000US3613343","ZCTA5 13343, New York","1658"
"8710000US3613345","ZCTA5 13345, New York","177"
"8710000US3613346","ZCTA5 13346, New York","6735"
"8710000US3613348","ZCTA5 13348, New York","1469"
"8710000US3613350","ZCTA5 13350, New York","10093"
"8710000US3613352","ZCTA5 13352, New York","65"
"8710000US3613353","ZCTA5 13353, New York","86"
"8710000US3613354","ZCTA5 13354, New York","3342"
"8710000US3613355","ZCTA5 13355, New York","905"
"8710000US3613357","ZCTA5 13357, New York","11096"
"8710000US3613360","ZCTA5 13360, New York","333"
"8710000US3613361","ZCTA5 13361, New York","824"
"8710000US3613362","ZCTA5 13362, New York","60"
"8710000US3613363","ZCTA5 13363, New York","2315"
"8710000US3613364","ZCTA5 13364, New York","243"
"8710000US3613365","ZCTA5 13365, New York","8906"
"8710000US3613367","ZCTA5 13367, New York","8830"
"8710000US3613368","ZCTA5 13368, New York","1118"
"8710000US3613402","ZCTA5 13402, New York","1534"
"8710000US3613403","ZCTA5 13403, New York","7372"
"8710000US3613404","ZCTA5 13404, New York","236"
"8710000US3613406","ZCTA5 13406, New York","725"
"8710000US3613407","ZCTA5 13407, New York","5453"
"8710000US3613408","ZCTA5 13408, New York","4280"
"8710000US3613409","ZCTA5 13409, New York","2374"
"8710000US3613410","ZCTA5 13410, New York","241"
"8710000US3613411","ZCTA5 13411, New York","3264"
"8710000US3613413","ZCTA5 13413, New York","16135"
"8710000US3613415","ZCTA5 13415, New York","77"
"8710000US3613416","ZCTA5 13416, New York","2271"
"8710000US3613417","ZCTA5 13417, New York","3305"
"8710000US3613418","ZCTA5 13418, New York","255"
"8710000US3613420","ZCTA5 13420, New York","1266"
"8710000US3613421","ZCTA5 13421, New York","14125"
"8710000US3613424","ZCTA5 13424, New York","2725"
"8710000US3613425","ZCTA5 13425, New York","1970"
"8710000US3613428","ZCTA5 13428, New York","1635"
"8710000US3613431","ZCTA5 13431, New York","2069"
"8710000US3613433","ZCTA5 13433, New York","1820"
"8710000US3613435","ZCTA5 13435, New York","286"
"8710000US3613436","ZCTA5 13436, New York","108"
"8710000US3613437","ZCTA5 13437, New York","460"
"8710000US3613438","ZCTA5 13438, New York","3789"
"8710000US3613439","ZCTA5 13439, New York","3950"
"8710000US3613440","ZCTA5 13440, New York","42986"
"8710000US3613441","ZCTA5 13441, New York","51"
"8710000US3613450","ZCTA5 13450, New York","104"
"8710000US3613452","ZCTA5 13452, New York","4629"
"8710000US3613454","ZCTA5 13454, New York","826"
"8710000US3613456","ZCTA5 13456, New York","4164"
"8710000US3613459","ZCTA5 13459, New York","2222"
"8710000US3613460","ZCTA5 13460, New York","4429"
"8710000US3613461","ZCTA5 13461, New York","3083"
"8710000US3613464","ZCTA5 13464, New York","1189"
"8710000US3613468","ZCTA5 13468, New York","451"
"8710000US3613469","ZCTA5 13469, New York","847"
"8710000US3613470","ZCTA5 13470, New York","725"
"8710000US3613471","ZCTA5 13471, New York","3540"
"8710000US3613472","ZCTA5 13472, New York","310"
"8710000US3613473","ZCTA5 13473, New York","766"
"8710000US3613475","ZCTA5 13475, New York","28"
"8710000US3613476","ZCTA5 13476, New York","3032"
"8710000US3613477","ZCTA5 13477, New York","1452"
"8710000US3613478","ZCTA5 13478, New York","3083"
"8710000US3613480","ZCTA5 13480, New York","3532"
"8710000US3613483","ZCTA5 13483, New York","256"
"8710000US3613484","ZCTA5 13484, New York","176"
"8710000US3613485","ZCTA5 13485, New York","1132"
"8710000US3613486","ZCTA5 13486, New York","815"
"8710000US3613488","ZCTA5 13488, New York","98"
"8710000US3613489","ZCTA5 13489, New York","658"
"8710000US3613490","ZCTA5 13490, New York","1361"
"8710000US3613491","ZCTA5 13491, New York","3641"
"8710000US3613492","ZCTA5 13492, New York","11596"
"8710000US3613493","ZCTA5 13493, New York","2070"
"8710000US3613494","ZCTA5 13494, New York","314"
"8710000US3613495","ZCTA5 13495, New York","2144"
"8710000US3613501","ZCTA5 13501, New York","38546"
"8710000US3613502","ZCTA5 13502, New York","33257"
"8710000US3613601","ZCTA5 13601, New York","38158"
"8710000US3613602","ZCTA5 13602, New York","3881"
"8710000US3613603","ZCTA5 13603, New York","9760"
"8710000US3613605","ZCTA5 13605, New York","4777"
"8710000US3613606","ZCTA5 13606, New York","2716"
"8710000US3613607","ZCTA5 13607, New York","1822"
"8710000US3613608","ZCTA5 13608, New York","1719"
"8710000US3613612","ZCTA5 13612, New York","2852"
"8710000US3613613","ZCTA5 13613, New York","2726"
"8710000US3613614","ZCTA5 13614, New York","357"
"8710000US3613615","ZCTA5 13615, New York","1271"
"8710000US3613616","ZCTA5 13616, New York","1880"
"8710000US3613617","ZCTA5 13617, New York","11299"
"8710000US3613618","ZCTA5 13618, New York","1711"
"8710000US3613619","ZCTA5 13619, New York","10901"
"8710000US3613620","ZCTA5 13620, New York","2197"
"8710000US3613621","ZCTA5 13621, New York","650"
"8710000US3613622","ZCTA5 13622, New York","2432"
"8710000US3613623","ZCTA5 13623, New York","49"
"8710000US3613624","ZCTA5 13624, New York","5457"
"8710000US3613625","ZCTA5 13625, New York","1868"
"8710000US3613626","ZCTA5 13626, New York","2267"
"8710000US3613628","ZCTA5 13628, New York","220"
"8710000US3613630","ZCTA5 13630, New York","1525"
"8710000US3613633","ZCTA5 13633, New York","345"
"8710000US3613634","ZCTA5 13634, New York","3984"
"8710000US3613635","ZCTA5 13635, New York","1092"
"8710000US3613636","ZCTA5 13636, New York","282"
"8710000US3613637","ZCTA5 13637, New York","4491"
"8710000US3613638","ZCTA5 13638, New York","378"
"8710000US3613639","ZCTA5 13639, New York","243"
"8710000US3613640","ZCTA5 13640, New York","271"
"8710000US3613641","ZCTA5 13641, New York","91"
"8710000US3613642","ZCTA5 13642, New York","10088"
"8710000US3613643","ZCTA5 13643, New York","19"
"8710000US3613646","ZCTA5 13646, New York","2211"
"8710000US3613647","ZCTA5 13647, New York","69"
"8710000US3613648","ZCTA5 13648, New York","2424"
"8710000US3613650","ZCTA5 13650, New York","1391"
"8710000US3613651","ZCTA5 13651, New York","127"
"8710000US3613652","ZCTA5 13652, New York","1815"
"8710000US3613654","ZCTA5 13654, New York","2461"
"8710000US3613655","ZCTA5 13655, New York","3512"
"8710000US3613656","ZCTA5 13656, New York","2861"
"8710000US3613658","ZCTA5 13658, New York","2357"
"8710000US3613659","ZCTA5 13659, New York","593"
"8710000US3613660","ZCTA5 13660, New York","1891"
"8710000US3613661","ZCTA5 13661, New York","1646"
"8710000US3613662","ZCTA5 13662, New York","16582"
"8710000US3613664","ZCTA5 13664, New York","399"
"8710000US3613665","ZCTA5 13665, New York","882"
"8710000US3613666","ZCTA5 13666, New York","266"
"8710000US3613667","ZCTA5 13667, New York","3181"
"8710000US3613668","ZCTA5 13668, New York","3329"
"8710000US3613669","ZCTA5 13669, New York","16452"
"8710000US3613670","ZCTA5 13670, New York","430"
"8710000US3613672","ZCTA5 13672, New York","602"
"8710000US3613673","ZCTA5 13673, New York","2249"
"8710000US3613674","ZCTA5 13674, New York","126"
"8710000US3613675","ZCTA5 13675, New York","160"
"8710000US3613676","ZCTA5 13676, New York","16646"
"8710000US3613677","ZCTA5 13677, New York","93"
"8710000US3613678","ZCTA5 13678, New York","211"
"8710000US3613679","ZCTA5 13679, New York","1853"
"8710000US3613680","ZCTA5 13680, New York","1244"
"8710000US3613681","ZCTA5 13681, New York","897"
"8710000US3613682","ZCTA5 13682, New York","877"
"8710000US3613684","ZCTA5 13684, New York","1131"
"8710000US3613685","ZCTA5 13685, New York","2272"
"8710000US3613687","ZCTA5 13687, New York","479"
"8710000US3613690","ZCTA5 13690, New York","846"
"8710000US3613691","ZCTA5 13691, New York","3176"
"8710000US3613692","ZCTA5 13692, New York","27"
"8710000US3613693","ZCTA5 13693, New York","503"
"8710000US3613694","ZCTA5 13694, New York","1507"
"8710000US3613695","ZCTA5 13695, New York","134"
"8710000US3613696","ZCTA5 13696, New York","87"
"8710000US3613697","ZCTA5 13697, New York","2281"
"8710000US3613730","ZCTA5 13730, New York","2805"
"8710000US3613731","ZCTA5 13731, New York","1162"
"8710000US3613732","ZCTA5 13732, New York","8153"
"8710000US3613733","ZCTA5 13733, New York","5216"
"8710000US3613734","ZCTA5 13734, New York","2287"
"8710000US3613736","ZCTA5 13736, New York","2338"
"8710000US3613739","ZCTA5 13739, New York","953"
"8710000US3613740","ZCTA5 13740, New York","554"
"8710000US3613743","ZCTA5 13743, New York","3806"
"8710000US3613744","ZCTA5 13744, New York","1137"
"8710000US3613746","ZCTA5 13746, New York","2539"
"8710000US3613748","ZCTA5 13748, New York","3800"
"8710000US3613750","ZCTA5 13750, New York","1092"
"8710000US3613751","ZCTA5 13751, New York","189"
"8710000US3613752","ZCTA5 13752, New York","782"
"8710000US3613753","ZCTA5 13753, New York","5848"
"8710000US3613754","ZCTA5 13754, New York","3310"
"8710000US3613755","ZCTA5 13755, New York","1228"
"8710000US3613756","ZCTA5 13756, New York","613"
"8710000US3613757","ZCTA5 13757, New York","1045"
"8710000US3613760","ZCTA5 13760, New York","44264"
"8710000US3613774","ZCTA5 13774, New York","201"
"8710000US3613775","ZCTA5 13775, New York","1631"
"8710000US3613776","ZCTA5 13776, New York","513"
"8710000US3613777","ZCTA5 13777, New York","727"
"8710000US3613778","ZCTA5 13778, New York","5948"
"8710000US3613780","ZCTA5 13780, New York","1045"
"8710000US3613782","ZCTA5 13782, New York","755"
"8710000US3613783","ZCTA5 13783, New York","2670"
"8710000US3613784","ZCTA5 13784, New York","172"
"8710000US3613786","ZCTA5 13786, New York","464"
"8710000US3613787","ZCTA5 13787, New York","3629"
"8710000US3613788","ZCTA5 13788, New York","991"
"8710000US3613790","ZCTA5 13790, New York","19104"
"8710000US3613794","ZCTA5 13794, New York","105"
"8710000US3613795","ZCTA5 13795, New York","3800"
"8710000US3613796","ZCTA5 13796, New York","1236"
"8710000US3613797","ZCTA5 13797, New York","2250"
"8710000US3613801","ZCTA5 13801, New York","1398"
"8710000US3613802","ZCTA5 13802, New York","718"
"8710000US3613803","ZCTA5 13803, New York","3975"
"8710000US3613804","ZCTA5 13804, New York","391"
"8710000US3613806","ZCTA5 13806, New York","205"
"8710000US3613807","ZCTA5 13807, New York","1199"
"8710000US3613808","ZCTA5 13808, New York","1771"
"8710000US3613809","ZCTA5 13809, New York","1517"
"8710000US3613810","ZCTA5 13810, New York","1149"
"8710000US3613811","ZCTA5 13811, New York","4354"
"8710000US3613812","ZCTA5 13812, New York","2348"
"8710000US3613813","ZCTA5 13813, New York","977"
"8710000US3613815","ZCTA5 13815, New York","13999"
"8710000US3613820","ZCTA5 13820, New York","22455"
"8710000US3613825","ZCTA5 13825, New York","3442"
"8710000US3613826","ZCTA5 13826, New York","58"
"8710000US3613827","ZCTA5 13827, New York","11759"
"8710000US3613830","ZCTA5 13830, New York","5042"
"8710000US3613832","ZCTA5 13832, New York","709"
"8710000US3613833","ZCTA5 13833, New York","4255"
"8710000US3613834","ZCTA5 13834, New York","118"
"8710000US3613835","ZCTA5 13835, New York","1511"
"8710000US3613838","ZCTA5 13838, New York","4409"
"8710000US3613839","ZCTA5 13839, New York","1405"
"8710000US3613841","ZCTA5 13841, New York","529"
"8710000US3613842","ZCTA5 13842, New York","695"
"8710000US3613843","ZCTA5 13843, New York","1888"
"8710000US3613844","ZCTA5 13844, New York","724"
"8710000US3613845","ZCTA5 13845, New York","83"
"8710000US3613846","ZCTA5 13846, New York","305"
"8710000US3613847","ZCTA5 13847, New York","67"
"8710000US3613849","ZCTA5 13849, New York","4551"
"8710000US3613850","ZCTA5 13850, New York","22004"
"8710000US3613856","ZCTA5 13856, New York","6596"
"8710000US3613859","ZCTA5 13859, New York","182"
"8710000US3613860","ZCTA5 13860, New York","94"
"8710000US3613861","ZCTA5 13861, New York","432"
"8710000US3613862","ZCTA5 13862, New York","4189"
"8710000US3613863","ZCTA5 13863, New York","688"
"8710000US3613864","ZCTA5 13864, New York","1149"
"8710000US3613865","ZCTA5 13865, New York","6371"
"8710000US3613901","ZCTA5 13901, New York","19773"
"8710000US3613902","ZCTA5 13902, New York","6177"
"8710000US3613903","ZCTA5 13903, New York","18763"
"8710000US3613904","ZCTA5 13904, New York","9579"
"8710000US3613905","ZCTA5 13905, New York","28026"
"8710000US3614001","ZCTA5 14001, New York","9464"
"8710000US3614004","ZCTA5 14004, New York","12704"
"8710000US3614005","ZCTA5 14005, New York","1986"
"8710000US3614006","ZCTA5 14006, New York","9858"
"8710000US3614008","ZCTA5 14008, New York","1467"
"8710000US3614009","ZCTA5 14009, New York","5672"
"8710000US3614011","ZCTA5 14011, New York","9822"
"8710000US3614012","ZCTA5 14012, New York","2362"
"8710000US3614013","ZCTA5 14013, New York","1751"
"8710000US3614020","ZCTA5 14020, New York","23306"
"8710000US3614024","ZCTA5 14024, New York","1688"
"8710000US3614025","ZCTA5 14025, New York","3039"
"8710000US3614026","ZCTA5 14026, New York","674"
"8710000US3614028","ZCTA5 14028, New York","1595"
"8710000US3614030","ZCTA5 14030, New York","1807"
"8710000US3614031","ZCTA5 14031, New York","9392"
"8710000US3614032","ZCTA5 14032, New York","7989"
"8710000US3614033","ZCTA5 14033, New York","2219"
"8710000US3614034","ZCTA5 14034, New York","2742"
"8710000US3614035","ZCTA5 14035, New York","125"
"8710000US3614036","ZCTA5 14036, New York","5201"
"8710000US3614037","ZCTA5 14037, New York","1166"
"8710000US3614039","ZCTA5 14039, New York","101"
"8710000US3614040","ZCTA5 14040, New York","2217"
"8710000US3614041","ZCTA5 14041, New York","237"
"8710000US3614042","ZCTA5 14042, New York","3969"
"8710000US3614043","ZCTA5 14043, New York","24742"
"8710000US3614047","ZCTA5 14047, New York","6440"
"8710000US3614048","ZCTA5 14048, New York","15072"
"8710000US3614051","ZCTA5 14051, New York","19533"
"8710000US3614052","ZCTA5 14052, New York","17329"
"8710000US3614054","ZCTA5 14054, New York","1344"
"8710000US3614055","ZCTA5 14055, New York","1405"
"8710000US3614057","ZCTA5 14057, New York","8116"
"8710000US3614058","ZCTA5 14058, New York","2285"
"8710000US3614059","ZCTA5 14059, New York","8933"
"8710000US3614060","ZCTA5 14060, New York","443"
"8710000US3614061","ZCTA5 14061, New York","349"
"8710000US3614062","ZCTA5 14062, New York","3329"
"8710000US3614063","ZCTA5 14063, New York","14870"
"8710000US3614065","ZCTA5 14065, New York","1896"
"8710000US3614066","ZCTA5 14066, New York","1318"
"8710000US3614067","ZCTA5 14067, New York","5040"
"8710000US3614068","ZCTA5 14068, New York","7150"
"8710000US3614069","ZCTA5 14069, New York","844"
"8710000US3614070","ZCTA5 14070, New York","6732"
"8710000US3614072","ZCTA5 14072, New York","20374"
"8710000US3614075","ZCTA5 14075, New York","41937"
"8710000US3614080","ZCTA5 14080, New York","4330"
"8710000US3614081","ZCTA5 14081, New York","3095"
"8710000US3614082","ZCTA5 14082, New York","426"
"8710000US3614085","ZCTA5 14085, New York","7353"
"8710000US3614086","ZCTA5 14086, New York","31847"
"8710000US3614091","ZCTA5 14091, New York","1079"
"8710000US3614092","ZCTA5 14092, New York","11086"
"8710000US3614094","ZCTA5 14094, New York","50666"
"8710000US3614098","ZCTA5 14098, New York","2958"
"8710000US3614101","ZCTA5 14101, New York","1905"
"8710000US3614102","ZCTA5 14102, New York","1281"
"8710000US3614103","ZCTA5 14103, New York","11183"
"8710000US3614105","ZCTA5 14105, New York","4566"
"8710000US3614108","ZCTA5 14108, New York","5882"
"8710000US3614109","ZCTA5 14109, New York","1117"
"8710000US3614111","ZCTA5 14111, New York","3352"
"8710000US3614112","ZCTA5 14112, New York","85"
"8710000US3614113","ZCTA5 14113, New York","703"
"8710000US3614120","ZCTA5 14120, New York","45100"
"8710000US3614125","ZCTA5 14125, New York","3782"
"8710000US3614126","ZCTA5 14126, New York","588"
"8710000US3614127","ZCTA5 14127, New York","29961"
"8710000US3614129","ZCTA5 14129, New York","1591"
"8710000US3614130","ZCTA5 14130, New York","265"
"8710000US3614131","ZCTA5 14131, New York","5283"
"8710000US3614132","ZCTA5 14132, New York","6218"
"8710000US3614134","ZCTA5 14134, New York","104"
"8710000US3614135","ZCTA5 14135, New York","119"
"8710000US3614136","ZCTA5 14136, New York","5033"
"8710000US3614138","ZCTA5 14138, New York","2018"
"8710000US3614139","ZCTA5 14139, New York","2125"
"8710000US3614141","ZCTA5 14141, New York","7728"
"8710000US3614143","ZCTA5 14143, New York","1214"
"8710000US3614145","ZCTA5 14145, New York","1618"
"8710000US3614150","ZCTA5 14150, New York","41676"
"8710000US3614167","ZCTA5 14167, New York","1663"
"8710000US3614168","ZCTA5 14168, New York","36"
"8710000US3614169","ZCTA5 14169, New York","151"
"8710000US3614170","ZCTA5 14170, New York","2286"
"8710000US3614171","ZCTA5 14171, New York","2077"
"8710000US3614172","ZCTA5 14172, New York","3200"
"8710000US3614173","ZCTA5 14173, New York","396"
"8710000US3614174","ZCTA5 14174, New York","5794"
"8710000US3614201","ZCTA5 14201, New York","11549"
"8710000US3614202","ZCTA5 14202, New York","3911"
"8710000US3614203","ZCTA5 14203, New York","1618"
"8710000US3614204","ZCTA5 14204, New York","8691"
"8710000US3614206","ZCTA5 14206, New York","20751"
"8710000US3614207","ZCTA5 14207, New York","23552"
"8710000US3614208","ZCTA5 14208, New York","11125"
"8710000US3614209","ZCTA5 14209, New York","7926"
"8710000US3614210","ZCTA5 14210, New York","14694"
"8710000US3614211","ZCTA5 14211, New York","22611"
"8710000US3614212","ZCTA5 14212, New York","10641"
"8710000US3614213","ZCTA5 14213, New York","24465"
"8710000US3614214","ZCTA5 14214, New York","19775"
"8710000US3614215","ZCTA5 14215, New York","39999"
"8710000US3614216","ZCTA5 14216, New York","22431"
"8710000US3614217","ZCTA5 14217, New York","23480"
"8710000US3614218","ZCTA5 14218, New York","19039"
"8710000US3614219","ZCTA5 14219, New York","11536"
"8710000US3614220","ZCTA5 14220, New York","24227"
"8710000US3614221","ZCTA5 14221, New York","53555"
"8710000US3614222","ZCTA5 14222, New York","14046"
"8710000US3614223","ZCTA5 14223, New York","22665"
"8710000US3614224","ZCTA5 14224, New York","39889"
"8710000US3614225","ZCTA5 14225, New York","33385"
"8710000US3614226","ZCTA5 14226, New York","29267"
"8710000US3614227","ZCTA5 14227, New York","23426"
"8710000US3614228","ZCTA5 14228, New York","20857"
"8710000US3614261","ZCTA5 14261, New York","5713"
"8710000US3614301","ZCTA5 14301, New York","12817"
"8710000US3614302","ZCTA5 14302, New York","107"
"8710000US3614303","ZCTA5 14303, New York","5981"
"8710000US3614304","ZCTA5 14304, New York","30389"
"8710000US3614305","ZCTA5 14305, New York","16898"
"8710000US3614411","ZCTA5 14411, New York","14491"
"8710000US3614414","ZCTA5 14414, New York","7142"
"8710000US3614415","ZCTA5 14415, New York","132"
"8710000US3614416","ZCTA5 14416, New York","3817"
"8710000US3614418","ZCTA5 14418, New York","1325"
"8710000US3614420","ZCTA5 14420, New York","20467"
"8710000US3614422","ZCTA5 14422, New York","2468"
"8710000US3614423","ZCTA5 14423, New York","4799"
"8710000US3614424","ZCTA5 14424, New York","27007"
"8710000US3614425","ZCTA5 14425, New York","10717"
"8710000US3614427","ZCTA5 14427, New York","1964"
"8710000US3614428","ZCTA5 14428, New York","8096"
"8710000US3614432","ZCTA5 14432, New York","5726"
"8710000US3614433","ZCTA5 14433, New York","4629"
"8710000US3614435","ZCTA5 14435, New York","2941"
"8710000US3614437","ZCTA5 14437, New York","11415"
"8710000US3614441","ZCTA5 14441, New York","325"
"8710000US3614445","ZCTA5 14445, New York","8019"
"8710000US3614450","ZCTA5 14450, New York","41104"
"8710000US3614454","ZCTA5 14454, New York","11073"
"8710000US3614456","ZCTA5 14456, New York","20087"
"8710000US3614462","ZCTA5 14462, New York","655"
"8710000US3614464","ZCTA5 14464, New York","7524"
"8710000US3614466","ZCTA5 14466, New York","1719"
"8710000US3614467","ZCTA5 14467, New York","9105"
"8710000US3614468","ZCTA5 14468, New York","17813"
"8710000US3614469","ZCTA5 14469, New York","6220"
"8710000US3614470","ZCTA5 14470, New York","8016"
"8710000US3614471","ZCTA5 14471, New York","2672"
"8710000US3614472","ZCTA5 14472, New York","8598"
"8710000US3614475","ZCTA5 14475, New York","234"
"8710000US3614476","ZCTA5 14476, New York","2288"
"8710000US3614477","ZCTA5 14477, New York","1732"
"8710000US3614478","ZCTA5 14478, New York","1595"
"8710000US3614479","ZCTA5 14479, New York","275"
"8710000US3614480","ZCTA5 14480, New York","833"
"8710000US3614481","ZCTA5 14481, New York","1820"
"8710000US3614482","ZCTA5 14482, New York","8275"
"8710000US3614485","ZCTA5 14485, New York","4267"
"8710000US3614486","ZCTA5 14486, New York","308"
"8710000US3614487","ZCTA5 14487, New York","6025"
"8710000US3614489","ZCTA5 14489, New York","7192"
"8710000US3614502","ZCTA5 14502, New York","10691"
"8710000US3614504","ZCTA5 14504, New York","1701"
"8710000US3614505","ZCTA5 14505, New York","5393"
"8710000US3614506","ZCTA5 14506, New York","1325"
"8710000US3614507","ZCTA5 14507, New York","1351"
"8710000US3614510","ZCTA5 14510, New York","4895"
"8710000US3614511","ZCTA5 14511, New York","497"
"8710000US3614512","ZCTA5 14512, New York","4721"
"8710000US3614513","ZCTA5 14513, New York","13976"
"8710000US3614514","ZCTA5 14514, New York","6389"
"8710000US3614516","ZCTA5 14516, New York","2365"
"8710000US3614517","ZCTA5 14517, New York","2883"
"8710000US3614519","ZCTA5 14519, New York","11581"
"8710000US3614521","ZCTA5 14521, New York","2761"
"8710000US3614522","ZCTA5 14522, New York","9565"
"8710000US3614525","ZCTA5 14525, New York","2865"
"8710000US3614526","ZCTA5 14526, New York","19804"
"8710000US3614527","ZCTA5 14527, New York","12820"
"8710000US3614529","ZCTA5 14529, New York","67"
"8710000US3614530","ZCTA5 14530, New York","5575"
"8710000US3614532","ZCTA5 14532, New York","4431"
"8710000US3614533","ZCTA5 14533, New York","2000"
"8710000US3614534","ZCTA5 14534, New York","31426"
"8710000US3614536","ZCTA5 14536, New York","687"
"8710000US3614537","ZCTA5 14537, New York","207"
"8710000US3614539","ZCTA5 14539, New York","242"
"8710000US3614541","ZCTA5 14541, New York","4129"
"8710000US3614542","ZCTA5 14542, New York","97"
"8710000US3614543","ZCTA5 14543, New York","3152"
"8710000US3614544","ZCTA5 14544, New York","2101"
"8710000US3614545","ZCTA5 14545, New York","173"
"8710000US3614546","ZCTA5 14546, New York","4695"
"8710000US3614548","ZCTA5 14548, New York","4249"
"8710000US3614549","ZCTA5 14549, New York","91"
"8710000US3614550","ZCTA5 14550, New York","1537"
"8710000US3614551","ZCTA5 14551, New York","5651"
"8710000US3614555","ZCTA5 14555, New York","974"
"8710000US3614559","ZCTA5 14559, New York","18057"
"8710000US3614560","ZCTA5 14560, New York","2164"
"8710000US3614561","ZCTA5 14561, New York","3086"
"8710000US3614564","ZCTA5 14564, New York","14487"
"8710000US3614568","ZCTA5 14568, New York","6048"
"8710000US3614569","ZCTA5 14569, New York","6211"
